lat,lon,sst_anomaly_c,mean_el_nino_nino34_anomaly_c,el_nino_winter_count
-22.5,285.5,0.28729117,1.616694413666018,25
-22.5,286.5,0.2936132,1.616694413666018,25
-22.5,287.5,0.320317,1.616694413666018,25
-22.5,288.5,0.36261916,1.616694413666018,25
-22.5,289.5,0.39010513,1.616694413666018,25
-21.5,120.5,,1.616694413666018,25
-21.5,121.5,,1.616694413666018,25
-21.5,122.5,,1.616694413666018,25
-21.5,123.5,,1.616694413666018,25
-21.5,124.5,,1.616694413666018,25
-21.5,125.5,,1.616694413666018,25
-21.5,126.5,,1.616694413666018,25
-21.5,127.5,,1.616694413666018,25
-21.5,128.5,,1.616694413666018,25
-21.5,129.5,,1.616694413666018,25
-21.5,130.5,,1.616694413666018,25
-21.5,131.5,,1.616694413666018,25
-21.5,132.5,,1.616694413666018,25
-21.5,133.5,,1.616694413666018,25
-21.5,134.5,,1.616694413666018,25
-21.5,135.5,,1.616694413666018,25
-21.5,136.5,,1.616694413666018,25
-21.5,137.5,,1.616694413666018,25
-21.5,138.5,,1.616694413666018,25
-21.5,139.5,,1.616694413666018,25
-21.5,140.5,,1.616694413666018,25
-21.5,141.5,,1.616694413666018,25
-21.5,142.5,,1.616694413666018,25
-21.5,143.5,,1.616694413666018,25
-21.5,144.5,,1.616694413666018,25
-21.5,145.5,,1.616694413666018,25
-21.5,146.5,,1.616694413666018,25
-21.5,147.5,,1.616694413666018,25
-21.5,148.5,,1.616694413666018,25
-21.5,149.5,,1.616694413666018,25
-21.5,150.5,,1.616694413666018,25
-21.5,151.5,,1.616694413666018,25
-21.5,152.5,-0.16106926,1.616694413666018,25
-21.5,153.5,-0.17536205,1.616694413666018,25
-21.5,154.5,-0.1820065,1.616694413666018,25
-21.5,155.5,-0.18352194,1.616694413666018,25
-21.5,156.5,-0.20344959,1.616694413666018,25
-21.5,157.5,-0.24247852,1.616694413666018,25
-21.5,158.5,-0.27677956,1.616694413666018,25
-21.5,159.5,-0.30433202,1.616694413666018,25
-21.5,160.5,-0.33054534,1.616694413666018,25
-21.5,161.5,-0.3557745,1.616694413666018,25
-21.5,162.5,-0.38122243,1.616694413666018,25
-21.5,163.5,-0.40601504,1.616694413666018,25
-21.5,164.5,-0.4211896,1.616694413666018,25
-21.5,165.5,-0.41990697,1.616694413666018,25
-21.5,166.5,-0.44654682,1.616694413666018,25
-21.5,167.5,-0.45937413,1.616694413666018,25
-21.5,168.5,-0.46303803,1.616694413666018,25
-21.5,169.5,-0.46444747,1.616694413666018,25
-21.5,170.5,-0.46720588,1.616694413666018,25
